"STATION","NAME","DATE","AWND","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-18",,,,"0.00","0.0","0.0",,"76","38","51",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-19",,,,"0.00","0.0","0.0",,"80","48","65",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-20",,,,"0.18","0.0","0.0",,"70","44","56",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-21",,,,"0.00","0.0","0.0",,"76","43","46",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-22",,,,"0.00","0.0","0.0",,"56","41","47",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-23",,,,"0.00","0.0","0.0",,"62","36","45",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-24",,,,"0.00","0.0","0.0",,"76","38","57",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-25",,,,"0.00","0.0","0.0",,"78","48","58",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-26",,,,"0.00","0.0","0.0",,"80","56","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-27",,,,"0.39","0.0","0.0",,"81","46","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-28",,,,"0.00","0.0","0.0",,"48","38","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-29",,,,"0.00","0.0","0.0",,"65","39","40",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-04-30",,,,"2.67","0.0","0.0",,"46","39","44",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-01",,,,"1.02","0.0","0.0",,"55","42","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-02",,,,"0.44","0.0","0.0",,"60","38","42",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-03",,,,"0.00","0.0","0.0",,"56","38","52",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-04",,,,"0.00","0.0","0.0",,"60","42","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-05",,,,"0.00","0.0","0.0",,"56","42","46",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-06",,,,"0.14","0.0",,,"62","40","46",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-07",,,,"0.00","0.0","0.0",,"56","34","45",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-08",,,,"0.00","0.0","0.0",,"62","28","42",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-09",,,,"0.56","0.0","0.0",,"66","39","51",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-10",,,,"0.00","0.0","0.0",,"67","40","55",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-11",,,,"0.88","0.0","0.0",,"79","49","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-12",,,,"0.00","0.0","0.0",,"64","44","58",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-13",,,,"0.00","0.0","0.0",,"81","48","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-14",,,,"0.00","0.0","0.0",,"81","51","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-15",,,,"0.00","0.0","0.0",,"80","47","57",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-16",,,,"0.00","0.0","0.0",,"90","54","71",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-17",,,,"0.00","0.0","0.0",,"90","66","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-18",,,,"0.68","0.0","0.0",,"87","63","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-19",,,,"0.00","0.0","0.0",,"80","44","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-20",,,,"0.20","0.0","0.0",,"50","42","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-21",,,,"0.57","0.0","0.0",,"72","47","61",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-22",,,,"0.00","0.0","0.0",,"67","45","52",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-23",,,,"0.03","0.0","0.0",,"79","50","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-24",,,,"0.75","0.0","0.0",,"67","53","53",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-25",,,,"0.14","0.0","0.0",,"64","51","57",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-26",,,,"0.00","0.0","0.0",,"71","50","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-27",,,,"0.46","0.0","0.0",,"79","53","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-28",,,,"0.00","0.0","0.0",,"81","50","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-29",,,,"0.00","0.0","0.0",,"80","56","63",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-30",,,,"0.00","0.0","0.0",,"80","52","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-05-31",,,,"0.02","0.0","0.0",,"76","50","61",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-01",,,,"0.00","0.0","0.0",,"71","52","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-02",,,,"0.00","0.0","0.0",,"84","52","63",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-03",,,,"0.00","0.0","0.0",,"90","62","71",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-04",,,,"0.00","0.0","0.0",,"90","70","75",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-05",,,,"0.00","0.0","0.0",,"91","60","68",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-06",,,,"0.00","0.0","0.0",,"78","52","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-07",,,,"0.00","0.0","0.0",,"74","52","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-08",,,,"0.00","0.0","0.0",,"81","51","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-09",,,,"0.06","0.0","0.0",,"88","60","69",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-10",,,,"0.00","0.0","0.0",,"94","67","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-11",,,,"0.00","0.0","0.0",,"94","67","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-12",,,,"0.00","0.0","0.0",,"94","70","76",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-13",,,,"0.00","0.0","0.0",,"100","66","77",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-14",,,,"0.04","0.0","0.0",,"98","67","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-15",,,,"0.57","0.0","0.0",,"96","68","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-16",,,,"0.17","0.0","0.0",,"83","65","67",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-17",,,,"0.00","0.0","0.0",,"84","63","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-18",,,,"0.14","0.0","0.0",,"91","69","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-19",,,,"0.00","0.0","0.0",,"80","60","63",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-20",,,,"0.18","0.0","0.0",,"82","58","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-21",,,,"0.40","0.0","0.0",,"82","58","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-22",,,,"0.00","0.0","0.0",,"87","60","75",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-23",,,,"0.80","0.0","0.0",,"93","67","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-24",,,,"0.00","0.0","0.0",,"78","42","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-25",,,,"0.00","0.0","0.0",,"74","51","65",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-26",,,,"0.00","0.0","0.0",,"77","51","58",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-27",,,,"0.00","0.0","0.0",,"80","47","65",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-28",,,,"0.00","0.0","0.0",,"80","56","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-29",,,,"0.30","0.0","0.0",,"83","62","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-06-30",,,,"0.33","0.0","0.0",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-01",,,,"0.00","0.0","0.0",,"86","62","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-02",,,,"0.00","0.0","0.0",,"86","59","65",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-03",,,,"0.08","0.0","0.0",,"92","62","78",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-04",,,,"0.00","0.0","0.0",,"88","62","76",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-05",,,,"0.00","0.0","0.0",,"92","64","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-06",,,,"0.00","0.0","0.0",,"95","66","76",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-07",,,,"0.00","0.0","0.0",,"98","74","80",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-08",,,,"0.00","0.0","0.0",,"90","60","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-09",,,,"0.00","0.0","0.0",,"86","57","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-10",,,,"0.47","0.0","0.0",,"88","66","76",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-11",,,,"0.02","0.0","0.0",,"92","70","75",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-13",,,,"0.00","0.0","0.0",,"80","70","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-14",,,,"0.00","0.0","0.0",,"88","64","67",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-15",,,,"0.00","0.0","0.0",,"76","62","68",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-16",,,,"0.02","0.0","0.0",,"78","61","73",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-17",,,,"0.00","0.0","0.0",,"79","56","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-18",,,,"0.00","0.0","0.0",,"78","62","68",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-19",,,,"0.00","0.0","0.0",,"90","68","78",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-20",,,,"0.40","0.0","0.0",,"94","67","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-21",,,,"0.31","0.0","0.0",,"90","70","78",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-22",,,,"2.09","0.0","0.0",,"96","71","71",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-23",,,,"0.02","0.0","0.0",,"90","71","75",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-25",,,,"0.00","0.0","0.0",,"94","59","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-26",,,,,"0.0","0.0",,"79","64","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-27",,,,"0.06","0.0","0.0",,"88","70","78",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-28",,,,"0.00","0.0","0.0",,"88","67","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-29",,,,"0.00","0.0","0.0",,"85","59","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-30",,,,"0.00","0.0","0.0",,"84","60","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-07-31",,,,"0.00","0.0","0.0",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-01",,,,"0.00","0.0","0.0",,"90","61","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-02",,,,"0.00","0.0","0.0",,"88","64","67",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-03",,,,"0.00","0.0","0.0",,"95","63","73",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-04",,,,"1.04","0.0","0.0",,"89","53","55",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-05",,,,"0.00","0.0","0.0",,"69","54","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-06",,,,"0.02","0.0","0.0",,"85","59","65",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-07",,,,"0.00","0.0","0.0",,"82","58","65",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-08",,,,"0.00","0.0","0.0",,"83","52","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-09",,,,"0.00","0.0","0.0",,"88","60","68",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-10",,,,"0.00","0.0","0.0",,"89","59","65",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-11",,,,"0.00","0.0","0.0",,"78","64","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-12",,,,"0.00","0.0","0.0",,,,,,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-13",,,,"0.00","0.0","0.0",,"79","56","61",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-14",,,,"0.00","0.0","0.0",,"84","56","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-15",,,,"0.00","0.0","0.0",,"89","62","71",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-16",,,,"0.00","0.0","0.0",,"91","64","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-17",,,,"0.24","0.0","0.0",,"88","70","74",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-18",,,,"0.00","0.0","0.0",,"85","64","67",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-19",,,,"0.00","0.0","0.0",,"87","60","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-20",,,,"0.00","0.0","0.0",,"86","61","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-21",,,,"0.09","0.0","0.0",,"94","65","71",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-22",,,,"0.56","0.0","0.0",,"90","69","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-23",,,,"0.00","0.0","0.0",,"82","58","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-24",,,,"0.00","0.0","0.0",,"81","50","54",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-25",,,,"0.00","0.0","0.0",,"83","52","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-27",,,,"0.00","0.0","0.0",,"85","56","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-28",,,,"0.37","0.0","0.0",,"84","60","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-29",,,,"0.00","0.0","0.0",,"84","59","63",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-30",,,,"0.09","0.0","0.0",,"81","59","59",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-08-31",,,,"0.00","0.0","0.0",,"87","59","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-01",,,,"0.00","0.0","0.0",,"79","53","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-02",,,,"0.00","0.0","0.0",,"74","52","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-03",,,,"0.18","0.0","0.0",,"79","48","60",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-04",,,,"0.00","0.0","0.0",,"77","58","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-05",,,,"0.00","0.0","0.0",,"76","52","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-06",,,,"0.00","0.0","0.0",,"73","48","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-07",,,,"0.00","0.0","0.0",,"70","48","51",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-08",,,,"0.00","0.0","0.0",,"73","51","58",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-09",,,,"0.00","0.0","0.0",,"78","52","55",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-10",,,,"0.00","0.0","0.0",,"80","45","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-11",,,,"0.00","0.0","0.0",,"80","45","51",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-12",,,,"0.00","0.0","0.0",,"80","50","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-13",,,,"0.06","0.0","0.0",,"83","62","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-14",,,,"0.00","0.0","0.0",,"84","60","65",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-15",,,,"0.00","0.0","0.0",,"87","60","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-16",,,,"0.00","0.0","0.0",,"92","64","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-17",,,,"0.00","0.0","0.0",,"90","54","61",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-18",,,,"0.00","0.0","0.0",,"90","54","61",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-19",,,,"0.17","0.0","0.0",,"84","61","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-20",,,,"0.00","0.0","0.0",,"86","62","67",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-21",,,,"0.00","0.0","0.0",,"90","62","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-22",,,,"0.00","0.0","0.0",,"100","70","72",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-23",,,,"0.00","0.0","0.0",,"99","70","80",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-24",,,,"0.00","0.0","0.0",,"99","66","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-25",,,,"0.00","0.0","0.0",,"96","65","66",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-26",,,,"0.00","0.0","0.0",,"99","65","70",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-27",,,,"0.00","0.0","0.0",,"97","62","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-28",,,,"0.00","0.0","0.0",,"74","52","58",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-29",,,,"0.00","0.0","0.0",,"76","54","58",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-09-30",,,,"0.00","0.0","0.0",,"75","50","51",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-01",,,,"0.00","0.0","0.0",,"75","45","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-02",,,,"0.00","0.0","0.0",,"76","46","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-03",,,,"0.00","0.0","0.0",,"78","62","68",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-04",,,,"0.18","0.0","0.0",,"78","66","71",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-05",,,,"0.12","0.0","0.0",,"72","54","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-06",,,,"0.17","0.0","0.0",,"80","52","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-07",,,,"0.23","0.0","0.0",,"71","61","65",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-08",,,,"0.42","0.0","0.0",,"80","53","55",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-09",,,,"0.00","0.0","0.0",,"83","51","55",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-10",,,,"0.00","0.0","0.0",,"84","51","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-11",,,,"1.61","0.0","0.0",,"70","58","64",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-12",,,,"0.12","0.0","0.0",,"64","52","56",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-13",,,,"0.00","0.0","0.0",,"61","52","58",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-14",,,,"0.38","0.0","0.0",,"77","51","59",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-15",,,,"4.20","0.0","0.0",,"62","55","59",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-16",,,,"0.00","0.0","0.0",,"60","44","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-17",,,,"0.00","0.0","0.0",,"67","40","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-18",,,,"0.00","0.0","0.0",,"73","45","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-19",,,,"0.00","0.0","0.0",,"74","46","51",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-20",,,,"0.00","0.0","0.0",,"74","40","56",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-21",,,,"0.00","0.0","0.0",,"80","54","63",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-22",,,,"0.00","0.0","0.0",,"79","61","62",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-23",,,,"1.09","0.0","0.0",,"71","50","50",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-24",,,,"0.58","0.0","0.0",,"54","42","42",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-25",,,,"0.50","0.0","0.0",,"47","34","35",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-26",,,,"0.00","0.0","0.0",,"52","34","44",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-27",,,,"0.00","0.0","0.0",,"61","36","40",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-28",,,,"0.00","0.0","0.0",,"42","35","37",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-29",,,,"0.00","0.0","0.0",,"43","29","32",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-30",,,,"0.00","0.0","0.0",,"48","32","41",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-10-31",,,,"0.00","0.0","0.0",,"52","34","34",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-11-01",,,,"0.00","0.0","0.0",,"44","32","38",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-11-02",,,,"0.34","0.0","0.0",,"50","34","48",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-11-03",,,,"0.09","0.0","0.0",,"52","38","42",,,,,,,,,
"USC00115110","LITTLE RED SCHOOL HOUSE, IL US","2017-11-04",,,,"0.06","0.0","0.0",,"52","42","48",,,,,,,,,
